channel_id,direction,direction2,entry_points,entry_type,message_id,raw_message,stop_loss,symbol,timestamp,tp1,tp2,tp3,tp4
-1001552516320,BUY,BUY,"[0.631, 0.625]",limit,9601,"AUDUSD BUY limit from 0.631 and BUY limit from 0.625
Tp1 @ 0.636 1
Tp2 @ 0.642 2
Tp3 @ 0.648 3
Tp4 @ 0.654 4
Sl    @ 0.619 ",0.619,AUDUSD,2025-04-20T20:32:45+00:00,0.636,0.642,0.648,0.654
-1001552516320,BUY,BUY,"[1.065, 1.059]",limit,9600,"AUDNZD BUY limit from 1.065 and BUY limit from 1.059
Tp1 @ 1.070 1
Tp2 @ 1.076 2
Tp3 @ 1.082 3
Tp4 @ 1.088 4
Sl    @ 1.053 ",1.053,AUDNZD,2025-04-20T20:32:44+00:00,1.07,1.076,1.082,1.088
-1001552516320,SELL,SELL,"[1.094, 1.1]",limit,9599,"AUDNZD SELL limit from 1.094 and SELL limit from 1.100
Tp1 @ 1.089 1
Tp2 @ 1.083 2
Tp3 @ 1.077 3
Tp4 @ 1.071 0
Sl    @ 1.106 ",1.106,AUDNZD,2025-04-20T20:32:44+00:00,1.089,1.083,1.077,1.071
-1001552516320,BUY,,['market'],market,9598,"AUDJPY BUY Now and BUY limit from 90.0
Tp1 @ 91.1 1
Tp2 @ 91.7 2
Tp3 @ 92.3 3
Tp4 @ 92.9 4
Sl    @ 89.4 ",89.4,AUDJPY,2025-04-20T20:32:44+00:00,91.1,91.7,92.3,92.9
-1001552516320,BUY,BUY,"[0.512, 0.506]",limit,9597,"AUDCHF BUY limit from 0.512 and BUY limit from 0.506
Tp1 @ 0.517 1
Tp2 @ 0.523 2
Tp3 @ 0.529 3
Tp4 @ 0.535 4
Sl    @ 0.500 ",0.5,AUDCHF,2025-04-20T20:32:44+00:00,0.517,0.523,0.529,0.535
-1001552516320,SELL,SELL,"[0.538, 0.532]",limit,9596,"AUDCHF SELL limit from 0.538 and SELL limit from 0.532
Tp1 @ 0.527 1
Tp2 @ 0.521 2
Tp3 @ 0.515 3
Tp4 @ 0.509 0
Sl    @ 0.544 ",0.544,AUDCHF,2025-04-20T20:32:44+00:00,0.527,0.521,0.515,0.509
-1001552516320,BUY,BUY,"[0.878, 0.872]",limit,9595,"AUDCAD BUY limit from 0.878 and BUY limit from 0.872
Tp1 @ 0.883 1
Tp2 @ 0.889 2
Tp3 @ 0.895 3
Tp4 @ 0.901 4
Sl    @ 0.866 ",0.866,AUDCAD,2025-04-20T20:32:44+00:00,0.883,0.889,0.895,0.901
-1001552516320,BUY,BUY,"[63.1, 62.5]",limit,9594,"XTIUSD BUY limit from 63.1 and BUY limit from 62.5
Tp1 @ 63.6 1
Tp2 @ 64.2 2
Tp3 @ 64.8 3
Tp4 @ 65.4 4
Sl    @ 61.9 ",61.9,XTIUSD,2025-04-20T20:32:44+00:00,63.6,64.2,64.8,65.4
-1001552516320,BUY,BUY,"[33800.0, 33600.0]",limit,9593,"NIKKEI BUY limit from 33800 and BUY limit from 33600
Tp1 @ 34000 1
Tp2 @ 34300 2
Tp3 @ 34600 3
Tp4 @ 34900 4
Sl    @ 33400 ",33400.0,NIKKEI,2025-04-20T20:32:44+00:00,34000.0,34300.0,34600.0,34900.0
-1001552516320,SELL,SELL,"[34900.0, 35100.0]",limit,9592,"NIKKEI SELL limit from 34900 and SELL limit from 35100
Tp1 @ 34700 1
Tp2 @ 34400 2
Tp3 @ 34100 3
Tp4 @ 33800 0
Sl    @ 35300 ",35300.0,NIKKEI,2025-04-20T20:32:44+00:00,34700.0,34400.0,34100.0,33800.0
-1001552516320,BUY,BUY,"[20400.0, 20200.0]",limit,9591,"DAX 40 BUY limit from 20400 and BUY limit from 20200
Tp1 @ 20600 1
Tp2 @ 20900 2
Tp3 @ 21200 3
Tp4 @ 21500 4
Sl    @ 20000 ",20000.0,DAX 40,2025-04-20T20:32:44+00:00,20600.0,20900.0,21200.0,21500.0
-1001552516320,BUY,BUY,"[17750.0, 17450.0]",limit,9590,"US100 BUY limit from 17750 and BUY limit from 17450
Tp1 @ 18000 1
Tp2 @ 18300 2
Tp3 @ 18600 3
Tp4 @ 18900 4
Sl    @ 17300 ",17300.0,US100,2025-04-20T20:32:44+00:00,18000.0,18300.0,18600.0,18900.0
-1001552516320,SELL,SELL,"[18550.0, 18750.0]",limit,9589,"US100 SELL limit from 18550 and SELL limit from 18750
Tp1 @ 18300 1
Tp2 @ 18000 2
Tp3 @ 17700 3
Tp4 @ 17400 0
Sl    @ 19000 ",19000.0,US100,2025-04-20T20:32:44+00:00,18300.0,18000.0,17700.0,17400.0
-1001552516320,BUY,BUY,"[38600.0, 38400.0]",limit,9588,"US30 BUY limit from 38600 and BUY limit from 38400
Tp1 @ 38800 1
Tp2 @ 39100 2
Tp3 @ 39400 3
Tp4 @ 39700 4
Sl    @ 38200 ",38200.0,US30,2025-04-20T20:32:44+00:00,38800.0,39100.0,39400.0,39700.0
-1001552516320,SELL,SELL,"[39950.0, 39750.0]",limit,9587,"US30 SELL limit from 39950 and SELL limit from 39750
Tp1 @ 39500 1
Tp2 @ 39200 2
Tp3 @ 38900 3
Tp4 @ 38600 0
Sl    @ 40200 ",40200.0,US30,2025-04-20T20:32:44+00:00,39500.0,39200.0,38900.0,38600.0
-1001552516320,BUY,BUY,"[1.378, 1.372]",limit,9586,"USDCAD BUY limit from 1.378 and BUY limit from 1.372
Tp1 @ 1.383 1
Tp2 @ 1.389 2
Tp3 @ 1.395 3
Tp4 @ 1.401 4
Sl    @ 1.366 ",1.366,USDCAD,2025-04-20T20:32:44+00:00,1.383,1.389,1.395,1.401
-1001552516320,BUY,BUY,"[0.583, 0.577]",limit,9585,"NZDUSD BUY limit from 0.583 and BUY limit from 0.577
Tp1 @ 0.588 1
Tp2 @ 0.594 2
Tp3 @ 0.600 3
Tp4 @ 0.606 4
Sl    @ 0.571 ",0.571,NZDUSD,2025-04-20T20:32:44+00:00,0.588,0.594,0.6,0.606
-1001552516320,SELL,SELL,"[0.604, 0.61]",limit,9584,"NZDUSD SELL limit from 0.604 and SELL limit from 0.610
Tp1 @ 0.599 1
Tp2 @ 0.593 2
Tp3 @ 0.587 3
Tp4 @ 0.581 0
Sl    @ 0.616 ",0.616,NZDUSD,2025-04-20T20:32:44+00:00,0.599,0.593,0.587,0.581
-1001552516320,BUY,BUY,"[82.0, 81.4]",limit,9583,"NZDJPY BUY limit from 82.0 and BUY limit from 81.4
Tp1 @ 82.5 1
Tp2 @ 83.1 2
Tp3 @ 83.7 3
Tp4 @ 84.3 4
Sl    @ 80.8 ",80.8,NZDJPY,2025-04-20T20:32:44+00:00,82.5,83.1,83.7,84.3
-1001552516320,BUY,BUY,"[0.468, 0.462]",limit,9582,"NZDCHF BUY limit from 0.468 and BUY limit from 0.462
Tp1 @ 0.473 1
Tp2 @ 0.479 2
Tp3 @ 0.485 3
Tp4 @ 0.491 4
Sl    @ 0.456 ",0.456,NZDCHF,2025-04-20T20:32:43+00:00,0.473,0.479,0.485,0.491
-1001552516320,BUY,,['market'],market,9581,"NZDCAD BUY Now and BUY limit from 0.814
Tp1 @ 0.825 1
Tp2 @ 0.831 2
Tp3 @ 0.837 3
Tp4 @ 0.843 4
Sl    @ 0.808 ",0.808,NZDCAD,2025-04-20T20:32:43+00:00,0.825,0.831,0.837,0.843
-1001552516320,SELL,SELL,"[1.338, 1.344]",limit,9580,"GBPUSD SELL limit from 1.338 and SELL limit from 1.344
Tp1 @ 1.333 1
Tp2 @ 1.327 2
Tp3 @ 1.321 3
Tp4 @ 1.315 0
Sl    @ 1.350 ",1.35,GBPUSD,2025-04-20T20:32:43+00:00,1.333,1.327,1.321,1.315
-1001552516320,BUY,BUY,"[2.22, 2.214]",limit,9579,"GBPNZD BUY limit from 2.220 and BUY limit from 2.214
Tp1 @ 2.225 1
Tp2 @ 2.231 2
Tp3 @ 2.238 3
Tp4 @ 2.244 4
Sl    @ 2.208 ",2.208,GBPNZD,2025-04-20T20:32:43+00:00,2.225,2.231,2.238,2.244
-1001552516320,SELL,SELL,"[189.9, 190.5]",limit,9578,"GBPJPY SELL limit from 189.9 and SELL limit from 190.5
Tp1 @ 189.4 1
Tp2 @ 188.8 2
Tp3 @ 188.2 3
Tp4 @ 187.6 0
Sl    @ 191.1 ",191.1,GBPJPY,2025-04-20T20:32:43+00:00,189.4,188.8,188.2,187.6
-1001552516320,BUY,BUY,"[1.064, 1.058]",limit,9577,"GBPCHF BUY limit from 1.064 and BUY limit from 1.058
Tp1 @ 1.069 1
Tp2 @ 1.075 2
Tp3 @ 1.081 3
Tp4 @ 1.087 4
Sl    @ 1.052 ",1.052,GBPCHF,2025-04-20T20:32:43+00:00,1.069,1.075,1.081,1.087
-1001552516320,SELL,SELL,"[1.094, 1.1]",limit,9576,"GBPCHF SELL limit from 1.094 and SELL limit from 1.100
Tp1 @ 1.089 1
Tp2 @ 1.083 2
Tp3 @ 1.077 3
Tp4 @ 1.071 0
Sl    @ 1.106 ",1.106,GBPCHF,2025-04-20T20:32:43+00:00,1.089,1.083,1.077,1.071
-1001552516320,BUY,BUY,"[1.817, 1.811]",limit,9575,"GBPCAD BUY limit from 1.817 and BUY limit from 1.811
Tp1 @ 1.822 1
Tp2 @ 1.828 2
Tp3 @ 1.834 3
Tp4 @ 1.840 4
Sl    @ 1.805 ",1.805,GBPCAD,2025-04-20T20:32:43+00:00,1.822,1.828,1.834,1.84
-1001552516320,SELL,SELL,"[1.855, 1.861]",limit,9574,"GBPCAD SELL limit from 1.855 and SELL limit from 1.861
Tp1 @ 1.850 1
Tp2 @ 1.844 2
Tp3 @ 1.838 3
Tp4 @ 1.832 0
Sl    @ 1.867 ",1.867,GBPCAD,2025-04-20T20:32:43+00:00,1.85,1.844,1.838,1.832
-1001552516320,BUY,,['market'],market,9573,"GBPAUD BUY Now and BUY limit from 2.077
Tp1 @ 2.088 1
Tp2 @ 2.094 2
Tp3 @ 2.100 3
Tp4 @ 2.106 4
Sl    @ 2.071 ",2.071,GBPAUD,2025-04-20T20:32:43+00:00,2.088,2.094,2.1,2.106
-1001552516320,BUY,BUY,"[1.131, 1.125]",limit,9572,"EURUSD BUY limit from 1.131 and BUY limit from 1.125
Tp1 @ 1.137 1
Tp2 @ 1.143 2
Tp3 @ 1.149 3
Tp4 @ 1.155 4
Sl    @ 1.119 ",1.119,EURUSD,2025-04-20T20:32:43+00:00,1.137,1.143,1.149,1.155
-1001552516320,BUY,BUY,"[1.903, 1.897]",limit,9571,"EURNZD BUY limit from 1.903 and BUY limit from 1.897
Tp1 @ 1.908 1
Tp2 @ 1.914 2
Tp3 @ 1.920 3
Tp4 @ 1.926 4
Sl    @ 1.891 ",1.891,EURNZD,2025-04-20T20:32:43+00:00,1.908,1.914,1.92,1.926
